股票代號,名稱,行業代碼,行業,業務代碼,業務類別,業務子代碼,業務子類別
8316,中國紅包,60,地產建築,6020,建築,602030,重型基建
8317,財華社集團,23,非必需性消費,2350,媒體及娛樂,235040,出版
8319,思博系統,70,資訊科技,7020,軟件服務,702010,系統開發及顧問
8320,沛然環保,23,非必需性消費,2360,支援服務,236020,其他支援服務
8321,泰錦控股,60,地產建築,6020,建築,602030,重型基建
8325,中國支付通,70,資訊科技,7020,軟件服務,702020,電商及互聯網服務
8326,同景新能源,40,公用事業,4000,公用事業,400040,環保能源
8328,信義儲電,23,非必需性消費,2310,汽車,231020,汽車零件
8329,海王英特龍,28,醫療保健,2810,藥品及生物科技,281010,藥品
8331,倍搏集團,5,原材料,520,一般金屬及礦石,52040,其他金屬及礦石
8333,阿仕特朗金融,50,金融,5030,其他金融,503040,其他金融
8337,直通電訊,35,電訊,3500,電訊,350020,電訊服務
8340,紫荊國際金融,50,金融,5030,其他金融,503040,其他金融
8341,艾碩控股,60,地產建築,6020,建築,602020,建築及服務
8347,F8企業,0,能源,10,石油及天然氣,1010,油氣生產商
8348,濱海泰達物流,10,工業,1030,工業支援,103010,採購及供應鏈管理
8349,硅鑫集團,60,地產建築,6020,建築,602010,建築材料
8350,駿溢環球金融,50,金融,5030,其他金融,503010,證券及經紀
8353,安科系統,70,資訊科技,7020,軟件服務,702030,軟件開發
8356,中國新華電視,60,地產建築,6020,建築,602030,重型基建
8357,REPUBLIC HC,28,醫療保健,2820,醫療保健設備及服務,282020,醫療及醫學美容服務
8360,利駿集團香港,60,地產建築,6020,建築,602020,建築及服務
8362,運興泰集團,25,必需性消費,2510,食品飲料,251010,包裝食品
8363,SDM教育,23,非必需性消費,2360,支援服務,236010,教育
8365,亦辰集團,50,金融,5030,其他金融,503040,其他金融
8366,浙江聯合投資,60,地產建築,6020,建築,602030,重型基建
8367,倩碧控股,23,非必需性消費,2340,旅遊及休閒設施,234060,餐飲
8368,中國創意控股,23,非必需性消費,2350,媒體及娛樂,235030,影視娛樂
8370,智昇集團控股,23,非必需性消費,2320,家庭電器及用品,232040,家具
8371,嚐高美集團,23,非必需性消費,2340,旅遊及休閒設施,234060,餐飲
8372,君百延集團,28,醫療保健,2810,藥品及生物科技,281010,藥品
8373,靛藍星,60,地產建築,6020,建築,602020,建築及服務
8375,弘浩國際控股,10,工業,1010,工業工程,101020,工業零件及器材
8377,維港育馬,23,非必需性消費,2330,紡織及服飾,233010,紡織品及布料
8379,懶豬科技,70,資訊科技,7010,資訊科技器材,701020,電腦及周邊
8383,東駿控股,10,工業,1030,工業支援,103020,印刷及包裝
8385,萬里印刷,23,非必需性消費,2350,媒體及娛樂,235040,出版
8391,基石科技控股,10,工業,1030,工業支援,103020,印刷及包裝
8392,舍圖控股,23,非必需性消費,2320,家庭電器及用品,232040,家具
8395,齊家控股,23,非必需性消費,2320,家庭電器及用品,232040,家具
8400,亞洲先鋒娛樂,23,非必需性消費,2340,旅遊及休閒設施,234030,賭場及博彩
8401,源想集團,23,非必需性消費,2350,媒體及娛樂,235010,廣告及宣傳
8402,GT STEEL GROUP,60,地產建築,6020,建築,602020,建築及服務
8403,天平道合,23,非必需性消費,2350,媒體及娛樂,235010,廣告及宣傳
8405,恒智控股,23,非必需性消費,2360,支援服務,236020,其他支援服務
8406,中國口腔產業,23,非必需性消費,2320,家庭電器及用品,232030,玩具及消閒用品
8411,K W NELSON GP,60,地產建築,6020,建築,602020,建築及服務
8412,新愛德集團,23,非必需性消費,2340,旅遊及休閒設施,234060,餐飲
8413,亞洲雜貨,25,必需性消費,2510,食品飲料,251010,包裝食品
8416,HM INTL HLDGS,10,工業,1030,工業支援,103020,印刷及包裝
8417,大地教育,23,非必需性消費,2360,支援服務,236010,教育
8418,傲迪瑪汽車,23,非必需性消費,2360,支援服務,236020,其他支援服務
8419,AV策劃推廣,23,非必需性消費,2320,家庭電器及用品,232020,消費電子產品
8420,NEXION TECH,70,資訊科技,7020,軟件服務,702010,系統開發及顧問
8422,WT集團,60,地產建築,6020,建築,602020,建築及服務
8423,CHI HO DEV,60,地產建築,6020,建築,602020,建築及服務
8425,興銘控股,10,工業,1010,工業工程,101040,重型機械
8426,雅居投資控股,60,地產建築,6010,地產,601050,物業管理及服務
8427,瑞強集團,60,地產建築,6020,建築,602010,建築材料
8428,國茂控股,23,非必需性消費,2340,旅遊及休閒設施,234060,餐飲
8429,華美樂樂,23,非必需性消費,2350,媒體及娛樂,235010,廣告及宣傳
8430,春能控股,10,工業,1020,工業運輸,102030,航空貨運及物流
8431,浩柏國際,23,非必需性消費,2340,旅遊及休閒設施,234070,休閒及文娛設施
8432,太平洋酒吧,23,非必需性消費,2340,旅遊及休閒設施,234060,餐飲
8436,德寶集團控股,23,非必需性消費,2370,零售相關,237050,其他零售
8437,德斯控股,28,醫療保健,2820,醫療保健設備及服務,282020,醫療及醫學美容服務
8439,新百利融資,50,金融,5030,其他金融,503040,其他金融
8445,怡康泰工程集團,60,地產建築,6020,建築,602020,建築及服務
8446,ITP HOLDINGS,23,非必需性消費,2350,媒體及娛樂,235030,影視娛樂
8447,MS CONCEPT,23,非必需性消費,2340,旅遊及休閒設施,234060,餐飲
8448,環球印館,10,工業,1030,工業支援,103020,印刷及包裝
8450,鉅京控股,10,工業,1030,工業支援,103020,印刷及包裝
8451,日光控股,25,必需性消費,2530,消費零售,253020,個人護理
8452,富銀融資股份,50,金融,5030,其他金融,503040,其他金融
8455,禮建德集團,60,地產建築,6020,建築,602020,建築及服務
8456,民信國際控股,23,非必需性消費,2330,紡織及服飾,233020,服裝
8460,基地錦標集團,60,地產建築,6020,建築,602020,建築及服務
8462,中安控股集團,23,非必需性消費,2360,支援服務,236020,其他支援服務
8471,新達控股,23,非必需性消費,2330,紡織及服飾,233010,紡織品及布料
8472,立高控股,23,非必需性消費,2360,支援服務,236020,其他支援服務
8473,彌明生活百貨,23,非必需性消費,2370,零售相關,237050,其他零售
8475,千盛集團控股,23,非必需性消費,2340,旅遊及休閒設施,234060,餐飲
8476,大洋環球控股,25,必需性消費,2510,食品飲料,251010,包裝食品
8479,金泰豐國際控股,0,能源,10,石油及天然氣,1010,油氣生產商
8480,飛霓控股,23,非必需性消費,2330,紡織及服飾,233010,紡織品及布料
8481,盛龍錦秀國際,10,工業,1030,工業支援,103020,印刷及包裝
8482,萬勵達,10,工業,1020,工業運輸,102030,航空貨運及物流
8483,名仕快相,23,非必需性消費,2360,支援服務,236020,其他支援服務
8487,ISP GLOBAL,70,資訊科技,7010,資訊科技器材,701010,電訊設備
8489,裕程物流,10,工業,1020,工業運輸,102030,航空貨運及物流
8490,駿碼半導體,10,工業,1010,工業工程,101020,工業零件及器材
8491,COOL LINK,25,必需性消費,2510,食品飲料,251010,包裝食品
8493,龍皇集團,23,非必需性消費,2340,旅遊及休閒設施,234060,餐飲
8495,1957 & CO.,23,非必需性消費,2340,旅遊及休閒設施,234060,餐飲
8496,環球友飲智能,25,必需性消費,2510,食品飲料,251010,包裝食品
8500,天泓文創,23,非必需性消費,2350,媒體及娛樂,235010,廣告及宣傳
8501,莊皇集團公司,60,地產建築,6020,建築,602020,建築及服務
8502,遠航港口,10,工業,1020,工業運輸,102010,航運及港口
8507,愛世紀集團,23,非必需性消費,2330,紡織及服飾,233020,服裝
8509,威揚酒業控股,25,必需性消費,2510,食品飲料,251040,酒料飲料
8510,TOPSTANDARDCORP,23,非必需性消費,2340,旅遊及休閒設施,234060,餐飲
8511,民富國際,10,工業,1010,工業工程,101020,工業零件及器材
8512,凱富善集團控股,23,非必需性消費,2320,家庭電器及用品,232040,家具
8513,官醞控股,28,醫療保健,2820,醫療保健設備及服務,282010,醫療保健設備
8516,廣駿集團控股,60,地產建築,6020,建築,602030,重型基建
8519,佳民集團,23,非必需性消費,2340,旅遊及休閒設施,234060,餐飲
8521,智紡國際控股,23,非必需性消費,2330,紡織及服飾,233010,紡織品及布料
8523,常滿控股,60,地產建築,6020,建築,602030,重型基建
8525,百應控股,50,金融,5030,其他金融,503030,信貸
8526,榮豐集團亞洲,60,地產建築,6020,建築,602020,建築及服務
8527,聚利寶控股,23,非必需性消費,2340,旅遊及休閒設施,234060,餐飲
8532,寶發控股,60,地產建築,6020,建築,602020,建築及服務
8535,熒德控股,60,地產建築,6020,建築,602020,建築及服務
8536,TL NATURAL GAS,0,能源,10,石油及天然氣,1010,油氣生產商
8537,創輝珠寶,23,非必需性消費,2330,紡織及服飾,233040,珠寶鐘錶
8540,勝利證券,50,金融,5030,其他金融,503010,證券及經紀
8545,佰悅集團,23,非必需性消費,2320,家庭電器及用品,232030,玩具及消閒用品
8547,PACIFIC LEGEND,23,非必需性消費,2320,家庭電器及用品,232040,家具
8555,千盛集團控股股權,23,非必需性消費,2340,旅遊及休閒設施,234060,餐飲
8570,積木集團(舊),50,金融,5030,其他金融,503030,信貸
8601,寶燵控股,60,地產建築,6020,建築,602030,重型基建
8603,亮晴控股,28,醫療保健,2820,醫療保健設備及服務,282020,醫療及醫學美容服務
8606,倢冠控股,70,資訊科技,7020,軟件服務,702010,系統開發及顧問
8607,納尼亞集團,23,非必需性消費,2330,紡織及服飾,233010,紡織品及布料
8609,永續農業,25,必需性消費,2520,農產品,252020,農產品相關
8611,MINDTELL TECH,70,資訊科技,7020,軟件服務,702010,系統開發及顧問
8612,維亮控股,10,工業,1010,工業工程,101040,重型機械
8613,東方支付集團控股,70,資訊科技,7020,軟件服務,702020,電商及互聯網服務
8616,新威工程集團,60,地產建築,6020,建築,602020,建築及服務
8617,永聯豐控股,10,工業,1010,工業工程,101020,工業零件及器材
8619,WAC HOLDINGS,60,地產建築,6020,建築,602020,建築及服務
8620,亞洲速運,10,工業,1020,工業運輸,102030,航空貨運及物流
8621,METROPOLIS CAP,50,金融,5030,其他金融,503030,信貸
8622,華康生物醫學,28,醫療保健,2810,藥品及生物科技,281020,生物科技
8623,中國蜀塔,10,工業,1010,工業工程,101020,工業零件及器材
8627,旅橙文化,23,非必需性消費,2350,媒體及娛樂,235010,廣告及宣傳
8631,申港控股,0,能源,10,石油及天然氣,1010,油氣生產商
8635,連成科技集團,70,資訊科技,7020,軟件服務,702010,系統開發及顧問
8645,米虫元宇宙,70,資訊科技,7020,軟件服務,702010,系統開發及顧問
8646,中國宏光,10,工業,1010,工業工程,101020,工業零件及器材
8657,TRUE PARTNER,50,金融,5030,其他金融,503020,資產管理
8659,易和國際控股,10,工業,1030,工業支援,103020,印刷及包裝
8668,瀛海集團,23,非必需性消費,2340,旅遊及休閒設施,234050,旅遊及觀光
9600,新紐科技,70,資訊科技,7020,軟件服務,702010,系統開發及顧問
9608,宋都服務,60,地產建築,6010,地產,601050,物業管理及服務
9616,東軟教育,23,非必需性消費,2360,支援服務,236010,教育
9618,京東集團-SW,70,資訊科技,7020,軟件服務,702020,電商及互聯網服務
9626,嗶哩嗶哩－W,70,資訊科技,7020,軟件服務,702030,軟件開發
9633,農夫山泉,25,必需性消費,2510,食品飲料,251030,非酒精飲料
9636,九方財富,23,非必需性消費,2360,支援服務,236010,教育
9638,法拉帝,10,工業,1010,工業工程,101010,商用車及貨車
9658,特海國際,23,非必需性消費,2340,旅遊及休閒設施,234060,餐飲
9666,金科服務,60,地產建築,6010,地產,601050,物業管理及服務
9668,渤海銀行,50,金融,5010,銀行,501010,銀行
9677,威海銀行,50,金融,5010,銀行,501010,銀行
9688,再鼎醫藥,28,醫療保健,2810,藥品及生物科技,281020,生物科技
9696,天齊鋰業,5,原材料,520,一般金屬及礦石,52040,其他金屬及礦石
9698,萬國數據-SW,70,資訊科技,7020,軟件服務,702010,系統開發及顧問
9699,順豐同城,10,工業,1020,工業運輸,102030,航空貨運及物流
9857,檸萌影視,23,非必需性消費,2350,媒體及娛樂,235030,影視娛樂
9858,優然牧業,25,必需性消費,2510,食品飲料,251020,乳製品
9863,零跑汽車,23,非必需性消費,2310,汽車,231010,汽車
9866,蔚來-SW,23,非必需性消費,2310,汽車,231010,汽車
9868,小鵬汽車-W,23,非必需性消費,2310,汽車,231010,汽車
9869,海倫司,23,非必需性消費,2340,旅遊及休閒設施,234060,餐飲
9877,健世科技-B,28,醫療保健,2820,醫療保健設備及服務,282010,醫療保健設備
9878,匯通達網絡,70,資訊科技,7020,軟件服務,702020,電商及互聯網服務
9886,叮噹健康,28,醫療保健,2810,藥品及生物科技,281010,藥品
9888,百度集團-SW,70,資訊科技,7020,軟件服務,702020,電商及互聯網服務
9889,東莞農商銀行,50,金融,5010,銀行,501010,銀行
9896,名創優品,23,非必需性消費,2370,零售相關,237040,多元化零售
9898,微博-SW,70,資訊科技,7020,軟件服務,702020,電商及互聯網服務
9899,雲音樂,23,非必需性消費,2350,媒體及娛樂,235030,影視娛樂
9900,德益控股,60,地產建築,6020,建築,602020,建築及服務
9901,新東方-S,23,非必需性消費,2360,支援服務,236010,教育
9906,宏力醫療管理,28,醫療保健,2820,醫療保健設備及服務,282020,醫療及醫學美容服務
9908,嘉興燃氣,40,公用事業,4000,公用事業,400020,燃氣
9909,寶龍商業,60,地產建築,6010,地產,601050,物業管理及服務
9911,赤子城科技,70,資訊科技,7020,軟件服務,702020,電商及互聯網服務
9913,智勤控股,60,地產建築,6020,建築,602020,建築及服務
9916,興業物聯,60,地產建築,6010,地產,601050,物業管理及服務
9918,麗年國際,23,非必需性消費,2320,家庭電器及用品,232020,消費電子產品
9919,艾德韋宣集團,23,非必需性消費,2350,媒體及娛樂,235010,廣告及宣傳
9922,九毛九,23,非必需性消費,2340,旅遊及休閒設施,234060,餐飲
9923,移卡,70,資訊科技,7020,軟件服務,702020,電商及互聯網服務
9926,康方生物,28,醫療保健,2810,藥品及生物科技,281020,生物科技
9928,時代鄰里,60,地產建築,6010,地產,601050,物業管理及服務
9929,澳達控股,60,地產建築,6020,建築,602020,建築及服務
9933,GHW INTL,5,原材料,530,其他原材料,53040,特殊化工用品
9936,稀美資源,5,原材料,530,其他原材料,53040,特殊化工用品
